"","trip","real","normal","normal_F","normal_5","normal_95","t","frequency"
"245",2676,2537.88899993896,2138.93088627338,15080.0175846786,2416.53253839246,2481.77240776994,2359.16877262964,1150.73085025595
"246",2687,1686.04200005531,2137.901047958,1038.15756068645,1125.55464643994,923.504119469,4265.21518454411,809.637557609774
"247",2695,1016.07099986076,934.72488504707,1046.90932153706,985.798668907156,1491.54190758646,1912.48165636369,1361.94813199754
"248",2703,1092,1044.21077978598,1424.18526021694,948.398795051433,1267.31866035199,3256.09068172098,1774.08885637325
"249",2707,1122,840.696079366105,808.662570356287,1194.12554127551,1445.18808602848,3972.13091286775,1160.04334098565
"250",2732,1276,1078.21842356884,1271.16873943369,1135.56155109966,1674.5223213872,598.972576538961,2818.67290362268
"251",2736,1566,1845.68041532372,2382.74245234985,1903.55993945401,2099.80498722864,1205.09601875804,850.342667073808
"252",2744,807.5609998703,883.296252811615,853.329352046145,802.533445827655,796.810169299933,32722.0763442068,842.616756303497
"253",2745,316,1599.61079999043,2513.75896842924,449.88443786686,570.14086894915,5174.34111835588,1005.79522053114
"254",2746,2613,2105.43363853895,1834.8124062601,2148.48064781626,2505.25004500462,4790.64146755622,1286.70749616848
"255",2756,245.473999977112,240.90123947038,252.16218503998,247.797779265746,253.375418321195,990.294173960996,753.868472584024
"256",2766,1643,1427.79391558454,1654.06601210228,1389.2287185015,1172.61442696591,1888.75146847021,1177.26218012783
"257",2770,378,411.788332793704,472.561688120768,380.557316431166,512.362477025255,996.85134835559,1704.84007595321
"258",2782,1350.52699995041,1219.96948977621,1113.88539183481,1302.34727988458,1276.81364145974,1138.66682464622,2981.64762729855
"259",2785,2119.02399992943,2205.03516513526,1905.18493579716,2053.42623509151,2024.16873610164,859.001857264716,739.080935131602
"260",2809,2140,2159.71361551219,2532.66061583392,2976.13511576043,2694.11038671727,1599.64405490298,1547.81972600745
"261",2821,932,1075.65663980165,1361.04973376453,1511.14382272486,1343.70334260534,1246.16085263258,1878.91216499788
"262",2828,267,265.874117979286,291.261333493485,267.272807920196,279.298615461038,617.039553786609,1303.29605833951
"263",2857,2211,2421.83275445789,2661.8430581414,1881.55950331793,2857.1771555859,1287.32480573041,547.267551078615
"264",2864,243,408.279054973205,277.109600352132,282.373749662232,315.462565019197,1862.7451779841,1723.82259204124
"265",2884,927,974.335666737776,1225.59575271275,1471.2516281771,846.35651221043,1893.29317917475,2442.84605447457
"266",2896,723,740.214825001078,697.26893512602,716.304899037927,1080.59870936125,404.417345030273,1216.2828483092
"267",2902,290,293.224708440634,247.744213015352,290.637216816142,274.493784429974,1734.38282274593,1431.64193464584
"268",2912,1219,1207.64953554251,1292.14904771743,1612.06508425849,1330.25018062667,1120.22056118437,68.2605881988015
"269",2934,433.055999994278,484.402390571442,436.342663607739,355.566056535101,389.035337091524,686.838335001592,308.766660365563
"270",2948,1627,1635.8072877075,1797.26270741894,1741.89994962239,1637.55723219383,1091.27969199332,1384.38621639958
"271",2949,1479,1833.03906915268,1964.71693615177,2049.0644005936,2042.80395723817,1641.58149303065,1473.27737085895
"272",2955,1712,2283.82075496378,1891.41050299605,1969.1619402878,1641.98424941672,556.761422400672,991.023539849821
"273",2956,1247,1504.44725391076,1385.4923088499,1402.19507590642,1559.4224284893,860.027393658183,1534.68645949371
"274",2966,932,851.648933368543,990.648288059206,836.673921045086,815.369892146188,1718.35240005688,1726.1362856146
"275",2970,927,787.035172189678,773.574437657164,707.695112505158,733.612344895269,1681.52051957142,764.911657148512
"276",2974,1079,1377.17857993471,1101.91487123493,1245.49817226932,1050.13061039168,3392.09665454645,1549.82540305937
"277",2977,3014,2580.36927996177,4973.17935567162,2541.78079572158,3062.25184793881,1855.95506064168,2127.24768887373
"278",3000,1115,1373.59622692988,1028.52087381469,1193.72989684296,1190.49732233,1439.79113029781,1513.74427629036
"279",3001,508,719.449200891999,419.091644117004,444.953302437254,361.840881056771,2850.41440089991,537.44222104433
"280",3004,1118,1166.42266139428,988.46490698908,1118.35309654969,936.824554720422,103.684032859426,1512.61996733918
"281",3011,971,1207.56339547007,3121.2594254382,1042.60891442803,1053.72893452444,2115.47872285386,1372.9654963067
"282",3015,1143.56399989128,1704.29355054466,1146.63365774887,1233.53219712482,1481.43924181876,1997.75935042445,1062.69587040393
"283",3048,1062.09800004959,943.34779998667,852.772380149163,929.863710680665,873.594177470984,1218.66257524217,1784.48823342711
"284",3067,839,1150.80535192422,942.71189402084,920.304234100126,968.648769763397,3106.64203336656,1739.2262446187
"285",3084,548,744.441957566808,805.014792653104,800.282544996316,517.5948621314,29718.2788598513,2033.30942676103
"286",3109,2666.52300000191,2934.86394029359,3095.06846708838,3453.55672295555,3017.73431392572,4380.41541575399,871.189068146712
"287",3117,1631.67000007629,2067.43374164856,8338.25528779597,1955.400221081,3350.8776943139,2041.67004083141,1699.74902286317
"288",3120,1386.9279999733,2085.54213965632,1684.0481428977,2103.81423957034,1383.68110939252,1431.49367550194,288.410842361821
"289",3160,1412.36400008202,1438.17770188118,2444.89871957511,1465.49528127957,1464.4086414281,1831.32843522098,1578.69336062312
"290",3164,1072,1209.59627143121,1238.82607947389,1067.69440197381,1358.43574418387,1404.75659218949,2151.02388557597
"291",3176,1078,618.328965081809,1231.68315858769,1061.06563112179,701.651507166164,2518.98085138744,605.625864692561
"292",3183,758,649.924420710939,1240.35341821604,804.6926186874,1335.7146663581,2500.98461566324,2450.18448201959
"293",3188,723.977999925613,972.950447193339,815.174064762831,822.027357297252,805.388847412931,1059.73624259124,2161.61749747221
"294",3206,1732,1943.20399649217,2298.23638792957,1743.27912874048,1496.71400924438,368.947139552184,1752.88624674604
"295",3232,1804,2120.44930071894,4444.3303833676,2118.60011810309,2002.38457498162,7174.74501130531,895.035111982363
"296",3242,892,786.054495026195,666.607815536681,673.742649754172,4057.41292373462,1708.30122750951,1798.5650127655
"297",3251,505.947000026703,597.240964059772,740.268001165386,693.251317956869,862.045187891778,503.713453741242,1218.45086715034
"298",3264,1294,1084.20566403115,919.635125807324,948.245147603876,2102.60252973318,1848.92187809046,1689.53703867337
"299",3270,716,646.898964132753,1036.56514859201,812.153774540608,694.260535721508,4058.52767440874,1006.40692991758
"300",3286,1401,1599.71544366587,2924.47139500185,1383.1965353993,1363.20607229105,1471.31978003706,593.240775780656
"301",3314,278,338.925486448823,560.586994579636,417.488988354595,599.76454227878,9400.625528096,420.373481117688
"302",3320,705,708.391677588404,954.959029243193,522.829003966218,814.19481657346,1405.8933083665,1101.80445896854
"303",3349,547,607.608571746972,717.160525095134,572.183979129325,870.670298396313,3114.88268944995,1396.31957169723
"304",3353,1210,1046.84177226581,893.570021060958,1078.04731918731,4592.58021596157,2224.12738501992,1791.28765997551
"305",3366,1416,1663.63864639589,1430.67129460667,1430.17091535389,1382.51727597859,1240.82024061093,1303.0839625391
"306",3367,2040,1252.39541726322,1695.20680644873,1494.34458140231,2408.8438991435,2368.99269933215,921.979840118933
"307",3379,963.319999933243,1003.81232656461,920.408131655425,983.403842682859,855.944987018103,2016.51548234917,2861.75590055664
"308",3385,1360.93799996376,1734.22742144796,1380.22166211511,1322.52342280916,1500.37006030721,2662.70707432744,2687.28183820643
"309",3388,515.009999990463,528.862487709033,660.02779781105,594.135961045011,1118.54952242784,2366.39936989483,2026.32914940981
"310",3392,1050,1185.50346741104,936.071390459047,1100.10960052049,874.508646467541,1663.69466307677,2662.73281141161
"311",3393,2674,2249.34380157266,3324.92309143265,2176.59689791779,2173.18444127362,3449.74896153319,1417.23184334911
"312",3410,1447.67199993134,1457.82627325265,5068.15917198663,1322.73143150017,1335.07899300747,449.496086094402,1550.46829882182
"313",3412,2682.23300004005,2643.48682343253,3907.93106575722,3013.97587221479,4472.04169018514,2036.40333187053,1492.26151846271
"314",3449,1095.94400000572,880.724220179021,796.31365362235,816.164120526081,762.866917093132,714.319387116159,1024.68866811761
"315",3451,1882,1855.2659510273,1727.47262242065,1772.41372528872,1611.1120679144,1317.87948478558,1595.32512532259
"316",3468,424.710000038147,439.757259418107,422.836986110131,447.196074660921,548.338811347709,8613.81002018327,828.199356664534
"317",3472,2286,1826.9808120367,1981.29052577796,1983.93268273165,1839.34898476748,564.070147533468,953.583845505975
"318",3488,1697,1554.66291931121,1695.54517729459,1519.28834767298,1753.92560542639,1222.85994777684,2085.0183811955
"319",3491,1148,1031.44066884544,854.330795514952,1145.66180383532,1454.14173500276,1122.82141655942,2454.02963244371
"320",3493,2392,2507.06994927423,2459.61706934301,2341.36783527981,2641.32772943825,2034.88341705848,1164.80774496419
"321",3496,1129,1532.7526340083,1322.46821150581,1356.10265707051,1218.62760571799,1249.29387590272,1595.15246503014
"322",3519,2076,1905.36465559811,4321.75583794201,1890.89972477888,1562.1103638179,2014.95329175648,85.6096398380891
"323",3527,149,193.528594411999,197.244695098849,167.295992612641,203.647094223115,2776.87363574878,1406.08408696501
"324",3530,803.078999996185,945.03015264566,726.429807279082,922.980032589279,1003.58820441724,603.967592392105,1880.25947299448
"325",3534,1262.48600006104,1171.99087760061,1449.91056066186,1631.08007469883,1224.23460426481,1184.38277189343,1230.93736082563
"326",3541,629.588000059128,696.05895608785,753.272915106832,850.336210671515,804.008860428565,1711.24225455314,1396.70553238833
"327",3613,684,580.064539524509,1581.41533060506,622.130303984546,482.553180740101,1563.22953911711,1357.93733469032
"328",3621,430,443.125365327193,513.925481844429,504.820487356295,389.137864902758,247.587457065809,1071.99433463043
"329",3623,431,422.916276343922,400.511988053194,490.225497015919,969.82266170133,1937.85415223382,921.139223643887
"330",3633,394,515.717898376511,437.161839903784,424.221136822116,425.762568049713,232.968750341673,862.68880828575
"331",3639,384,504.848067088899,360.462414524806,297.267295396194,476.509532926443,755.829683811892,1181.75533169534
"332",3651,189.02999997139,114.452495906137,144.612812870388,130.568146759873,161.175139052522,2820.24396791594,1342.23975767759
"333",3652,941,1006.83224996651,1147.64497880513,1104.56936014447,913.093575967349,2293.6291445489,1065.04121508398
"334",3660,828.030999898911,1835.24188596597,1973.3471319064,1714.82079941862,1619.86626220819,1799.17114837453,1749.46696541425
"335",3687,1043.0490000248,1281.47803499225,1412.15281035059,1358.67998161649,1438.20556799703,1560.3642724149,2745.23220483836
"336",3704,1613,1847.23100784632,1931.5711396524,2022.25707534834,3151.10845411029,281.210695892593,274.640693189043
"337",3705,849,811.587933604746,946.105962872248,641.040224526957,827.702529319937,2174.62071129046,884.86995214161
"338",3717,1946.05999994278,2326.88511322722,2670.91295656256,2622.49448307864,2071.64563663971,656.682398320536,2286.91834417288
"339",3725,624,583.749337545067,2092.73143359924,581.758885365362,660.638585576823,696.813363049221,734.74329170732
"340",3729,1308,2533.37160278544,2140.94325973272,1481.74545923864,1723.82004808626,1484.34615847489,1244.39103844697
"341",3730,1643.24300003052,1685.846323235,1223.4440049732,1513.55151073164,2209.56741451929,2742.30465461423,1325.32606538043
"342",3738,1014.9430000782,1060.64851116186,1289.87520794821,1022.32730788169,1116.16815672336,3172.71931639137,1517.36857360863
"343",3769,1516,2103.88009400625,1962.24397790519,1459.10748962498,1896.29980618096,3209.57170253719,1320.51164934514
"344",3775,2077,2118.98459829809,2855.67635659375,2425.08365381602,2412.81199469348,136.709910843934,946.110014877454
"345",3777,1374,1150.4917596891,2194.14613130417,1331.66594358092,884.309362296786,13548.6928702274,1175.00245037329
"346",3798,1336.62199997902,1296.66380942768,1616.68866151034,1378.23378464801,1217.83736367091,3536.99826396158,1481.86281844362
"347",3814,1903.21300005913,2340.74300891069,2295.61048370569,2326.90081908932,3148.48177593892,1750.48487860395,775.095778585622
"348",3820,2095,1889.42375663938,2143.7254231735,3154.09392568164,1713.65112200273,196.157787391893,603.426048844707
"349",3821,726,725.852224911029,691.052515533441,737.503040935817,749.48466843148,897.656069552292,1896.93021761381
"350",3846,359.144000053406,431.775723121687,414.037739349508,410.207864094066,311.721006229167,3319.3756669936,1941.47445666075
"351",3862,1457.24099993706,966.157001470114,1109.54006571732,2042.79287441424,1173.42943394958,2820.78556498424,1231.26688747979
"352",3884,1243,1308.54367711707,1374.23528611823,1337.19999197163,1666.36375954263,2293.06902606389,1651.37149965332
"353",3894,1052.86199998856,1161.05014280944,1159.05120653677,865.856015787627,788.43787044566,13829.1096858686,779.630106412447
"354",3895,1475.59200000763,1482.08387825047,1388.40391777982,1127.02899598766,1414.15249388059,216.015058924893,917.979741881838
"355",3899,3336,2359.87410344259,3880.84729655052,2318.83410078716,3061.39937752002,1952.71771098568,2233.73872873033
"356",3918,1923.44899988174,1966.66627912801,2155.75581225015,2266.52874916957,1990.43266088937,1447.10528950114,1556.39715855849
"357",3937,1788.4240000248,1806.10212125956,2709.28471678064,1881.61658211033,1845.28157367884,194.209897074037,957.328114483517
"358",3948,1012.21399998665,824.340292287977,994.39599019466,1047.65351243847,1107.11087963195,1127.72082648744,1742.58562379025
"359",3950,551.62299990654,1691.42101377922,3691.89538521215,796.947146593011,1236.64838731601,3436.34929717002,1041.27536911351
"360",3960,1269.76699995995,1191.00982032633,803.280726649278,907.00788135216,914.793423609274,1467.12685040115,1238.00494509381
"361",3968,1121.35800004005,1207.92116719339,1305.54167519452,1143.47233894782,749.047430935745,544.117967818322,2347.93920413795
"362",3976,1985,1481.86778681449,1367.06433072042,1430.69939122701,4233.45604502126,921.891998990764,1617.73006505462
"363",3991,4529,4663.21380281094,5616.25876589616,5075.17017472656,4491.83413538258,5845.8620835583,1929.65914872892
"364",3995,875,966.571126762783,780.92645997773,796.335238810407,1038.27848997624,1938.36851112655,1466.92433232972
"365",3997,2365.25099992752,2426.35387834429,3351.6200479081,3073.35145436438,2301.05807513576,651.71163487117,1840.95797023664
"366",4008,833,846.719030400117,737.526566656477,637.728700809472,661.818439463623,1281.16294854659,925.303338037806
"367",4011,2766.625,2701.38785943255,2548.89411836344,2034.97110918991,6969.55851706765,170.369400190582,1601.11046101478
"368",4014,380,509.389130143004,505.301041211319,549.102756254126,751.148086247199,1893.87078403292,2746.91471423061
"369",4038,574,622.673461301687,527.87594809774,582.059424555837,652.011503587471,799.312010101189,1037.81807961271
"370",4048,1076.23000001907,1015.03524675065,1459.40228618955,887.034240806736,948.767346138092,3449.41525929107,1245.41879472128
"371",4056,977,954.562317141165,1081.93296131178,1034.01192181765,1009.54979563612,1181.18804577711,2685.5063183614
"372",4067,2343,1985.00854437533,2035.47793577376,2062.5605871009,1961.05101227853,19778.2003578734,1042.79181218961
